,subject,trial,choice,rt,item_value_0,item_value_1,gaze_0,gaze_1
78,1,78,1,2293.524,0,0,0.548158774,0.45184122600000004
80,1,80,1,3496.366,0,2,0.38744884,0.61255116
82,1,82,1,1540.3929999999998,3,5,0.366176609,0.6338233910000001
84,1,84,1,2502.521,5,6,0.501892378,0.498107622
86,1,86,1,5352.23,3,3,0.710009833,0.28999016699999997
88,1,88,1,1269.404,3,5,0.560204249,0.439795751
90,1,90,0,2537.132,3,2,0.731071178,0.268928822
92,1,92,0,2358.716,4,3,0.598399804,0.401600196
94,1,94,1,1983.477,5,6,0.542169463,0.45783053700000004
96,1,96,0,3835.065,2,0,0.644743172,0.35525682799999997
98,1,98,0,3243.343,6,5,0.756965873,0.243034127
100,1,100,1,1274.981,0,0,0.4332852,0.5667148
102,1,102,0,2300.565,2,0,0.652261079,0.34773892100000003
104,1,104,1,1135.847,0,0,0.422159955,0.577840045
106,1,106,0,1851.808,4,3,0.678951108,0.321048892
108,1,108,1,4003.1240000000003,0,0,0.636556432,0.363443568
110,1,110,1,2030.128,0,2,0.511133784,0.488866216
112,1,112,0,2014.069,7,6,0.705273351,0.294726649
114,1,114,1,1453.6029999999998,3,2,0.436673937,0.563326063
116,1,116,1,1623.8970000000002,6,7,0.440965261,0.559034739
118,1,118,1,1565.164,6,7,0.5031361520000001,0.496863848
0,2,0,1,6228.547,6,7,0.57560723,0.42439277
2,2,2,0,4766.744000000001,0,0,0.794865808,0.205134192
4,2,4,1,5673.265,0,0,0.830204315,0.169795685
6,2,6,0,7750.691,3,3,0.718689868,0.281310132
8,2,8,1,7758.235,0,0,0.419489017,0.5805109829999999
10,2,10,1,10806.455,0,0,0.599278187,0.400721813
12,2,12,0,22118.048,0,2,0.159116379,0.8408836209999999
14,2,14,1,24336.379,6,7,0.797748472,0.202251528
16,2,16,1,7216.420999999999,2,3,0.488293479,0.511706521
18,2,18,1,20652.52,5,6,0.8738623670000001,0.126137633
20,2,20,0,15264.738000000001,0,0,0.5646078210000001,0.435392179
22,2,22,0,10502.538,3,3,0.6866407259999999,0.31335927399999997
24,2,24,1,8371.705,0,0,0.575343385,0.424656615
26,2,26,0,9256.349,0,0,0.7735677990000001,0.22643220100000003
28,2,28,0,71123.695,7,6,0.8328426290000001,0.167157371
30,2,30,1,11246.8,7,6,0.7630443690000001,0.23695563100000003
32,2,32,1,15507.063,6,7,0.40987687700000003,0.5901231229999999
34,2,34,1,15060.043,3,3,0.522569311,0.47743068899999996
36,2,36,0,4962.179,3,2,0.6255534420000001,0.374446558
38,2,38,1,6745.102,7,6,0.536510782,0.463489218
40,2,40,0,6980.156,7,6,0.5403353089999999,0.459664691
42,2,42,1,12685.652,2,0,0.521921191,0.478078809
44,2,44,1,7470.982,5,6,0.501339179,0.49866082100000003
46,2,46,0,4605.276,5,3,0.486431802,0.513568198
48,2,48,1,4717.351,6,7,0.6788244529999999,0.321175547
50,2,50,1,4786.207,6,7,0.505419107,0.49458089299999997
52,2,52,0,7383.357,2,0,0.504990174,0.49500982600000004
54,2,54,1,11765.399,3,3,0.569102918,0.43089708200000004
56,2,56,1,3989.236,2,3,0.6685750579999999,0.331424942
58,2,58,1,10580.194,5,6,0.574559893,0.425440107
60,2,60,1,6202.516,3,3,0.674492665,0.325507335
62,2,62,1,9338.527,5,6,0.548337316,0.451662684
64,2,64,0,5941.794,6,5,0.553392129,0.446607871
66,2,66,0,5470.66,6,5,0.565555771,0.43444422899999996
68,2,68,1,4419.104,0,2,0.529958128,0.470041872
70,2,70,0,11192.925,0,2,0.655861447,0.34413855299999996
72,2,72,1,7304.684,4,6,0.5648081629999999,0.435191837
74,2,74,1,10329.606,3,5,0.597448263,0.402551737
76,2,76,1,7156.253000000001,0,2,0.573014549,0.426985451
78,2,78,1,8328.395,0,0,0.573619305,0.426380695
80,2,80,1,7567.203,0,2,0.557549973,0.442450027
82,2,82,1,4282.2429999999995,3,5,0.567686028,0.43231397200000005
84,2,84,1,6243.72,5,6,0.554966514,0.44503348600000003
86,2,86,0,13351.711000000001,3,3,0.541425997,0.45857400299999995
88,2,88,1,4556.762,3,5,0.590291838,0.40970816200000004
90,2,90,0,10619.167,3,2,0.510633947,0.48936605299999997
92,2,92,0,6730.993,4,3,0.6388971929999999,0.361102807
94,2,94,1,7074.371999999999,5,6,0.571056911,0.428943089
96,2,96,0,15269.582,2,0,0.5147702120000001,0.485229788
98,2,98,0,6420.155,6,5,0.6384391220000001,0.361560878
100,2,100,1,4470.683,0,0,0.498582171,0.501417829
102,2,102,0,5593.92,2,0,0.5726653979999999,0.427334602
104,2,104,1,4188.963,0,0,0.46075329200000004,0.539246708
106,2,106,1,12227.283000000001,4,3,0.436591916,0.563408084
108,2,108,0,6072.679,0,0,0.612224411,0.387775589
110,2,110,1,3228.329,0,2,0.560864904,0.439135096
112,2,112,1,12912.862,7,6,0.544778712,0.45522128799999995
114,2,114,0,9558.551,3,2,0.680524303,0.319475697
116,2,116,1,18304.296000000002,6,7,0.5177261710000001,0.482273829
118,2,118,1,23107.279,6,7,0.465260204,0.534739796
0,3,0,1,8280.333,6,7,0.535698561,0.464301439
2,3,2,1,8070.478,0,0,0.366108881,0.633891119
4,3,4,1,7020.031,0,0,0.396100379,0.603899621
6,3,6,1,5346.013000000001,3,3,0.559907834,0.440092166
8,3,8,0,9167.056,0,0,0.539389463,0.46061053700000004
10,3,10,1,5005.184,0,0,0.463347165,0.536652835
12,3,12,0,7641.814,0,2,0.59315028,0.40684972
14,3,14,1,3213.827,6,7,0.589779986,0.41022001399999997
16,3,16,1,2625.4959999999996,2,3,0.535692104,0.464307896
18,3,18,1,3451.203,5,6,0.451743715,0.548256285
20,3,20,0,3372.03,0,0,0.576283442,0.42371655799999997
22,3,22,0,6402.819,3,3,0.5186234670000001,0.481376533
24,3,24,1,2608.5860000000002,0,0,0.38134715,0.61865285
26,3,26,0,5260.323,0,0,0.633438443,0.36656155700000004
28,3,28,0,4622.6990000000005,7,6,0.618259804,0.38174019600000003
30,3,30,0,6148.765,7,6,0.571692535,0.428307465
32,3,32,0,5208.041,6,7,0.558757317,0.44124268299999997
34,3,34,0,3584.427,3,3,0.539908893,0.46009110700000005
36,3,36,1,2476.989,3,2,0.468308965,0.531691035
38,3,38,1,7484.359,7,6,0.45231377,0.54768623
40,3,40,0,3428.153,7,6,0.734402737,0.26559726300000003
42,3,42,0,4460.86,2,0,0.545592391,0.454407609
44,3,44,1,3374.0890000000004,5,6,0.42763429999999997,0.5723657
46,3,46,0,4936.822,5,3,0.563989428,0.43601057200000004
48,3,48,1,3039.455,6,7,0.38854093,0.61145907
50,3,50,1,2621.5559999999996,6,7,0.397894649,0.6021053510000001
52,3,52,1,1730.156,2,0,0.35671098700000003,0.643289013
54,3,54,0,5793.635,3,3,0.48361561799999997,0.516384382
56,3,56,1,1503.644,2,3,0.447213555,0.552786445
58,3,58,1,4647.3859999999995,5,6,0.49818324,0.50181676
60,3,60,1,3663.508,3,3,0.431866651,0.568133349
62,3,62,1,1818.229,5,6,0.357870645,0.642129355
64,3,64,0,1861.231,6,5,0.597186701,0.40281329899999996
66,3,66,1,2072.406,6,5,0.383106139,0.616893861
68,3,68,1,1708.406,0,2,0.216036895,0.783963105
70,3,70,1,1632.089,0,2,0.40066225200000005,0.599337748
72,3,72,1,2591.58,4,6,0.389858307,0.610141693
74,3,74,1,2995.507,3,5,0.189989785,0.810010215
76,3,76,1,1715.7060000000001,0,2,0.369661267,0.630338733
78,3,78,1,4250.03,0,0,0.126687012,0.873312988
80,3,80,1,3463.0209999999997,0,2,0.477657485,0.522342515
82,3,82,1,3670.417,3,5,0.47314751899999996,0.526852481
84,3,84,1,2539.423,5,6,0.284494635,0.715505365
86,3,86,0,2264.841,3,3,0.617483231,0.382516769
88,3,88,0,2988.316,3,5,0.577517021,0.422482979
90,3,90,1,2879.908,3,2,0.469133445,0.530866555
92,3,92,0,3374.473,4,3,0.729677699,0.27032230100000004
94,3,94,1,1664.744,5,6,0.364583045,0.635416955
96,3,96,1,3923.5879999999997,2,0,0.35396906100000003,0.646030939
98,3,98,0,1902.0770000000002,6,5,0.589142982,0.41085701799999996
100,3,100,1,2092.791,0,0,0.29587156,0.70412844
102,3,102,0,3318.8720000000003,2,0,0.578125,0.421875
104,3,104,1,4098.269,0,0,0.300199051,0.699800949
106,3,106,1,1733.372,4,3,0.38058126700000006,0.6194187329999999
108,3,108,0,2356.3,0,0,0.490374873,0.5096251270000001
110,3,110,1,1738.671,0,2,0.39240506299999994,0.607594937
112,3,112,1,2463.471,7,6,0.440175695,0.559824305
114,3,114,0,2664.14,3,2,0.547920434,0.452079566
116,3,116,1,2168.694,6,7,0.40801509,0.59198491
118,3,118,1,1900.364,6,7,0.38246311,0.61753689
0,4,0,1,3753.06,6,7,0.47148133600000003,0.528518664
2,4,2,1,7578.454000000001,0,0,0.558374983,0.441625017
4,4,4,1,3215.312,0,0,0.466484089,0.5335159110000001
6,4,6,1,1587.5710000000001,3,3,0.560239583,0.439760417
8,4,8,0,2550.21,0,0,0.56159335,0.43840665
10,4,10,1,1793.4820000000002,0,0,0.567954729,0.432045271
12,4,12,1,1880.9779999999998,0,2,0.628707817,0.371292183
14,4,14,1,9843.826,6,7,0.503609822,0.49639017799999996
16,4,16,1,1902.12,2,3,0.477868389,0.522131611
18,4,18,1,2634.23,5,6,0.499746416,0.500253584
20,4,20,1,4955.317,0,0,0.505448242,0.49455175799999995
22,4,22,1,11515.408000000001,3,3,0.466909773,0.5330902270000001
24,4,24,1,3137.373,0,0,0.467783785,0.532216215
26,4,26,1,2057.448,0,0,0.38075816,0.61924184
28,4,28,0,1873.12,7,6,0.620075385,0.379924615
30,4,30,0,5174.183,7,6,0.543936374,0.456063626
32,4,32,1,2648.8920000000003,6,7,0.645635534,0.354364466
34,4,34,1,5846.379,3,3,0.587456616,0.41254338399999996
36,4,36,0,4492.143,3,2,0.565354135,0.434645865
38,4,38,1,5841.602,7,6,0.58147573,0.41852427
40,4,40,0,17445.725,7,6,0.487261657,0.512738343
42,4,42,0,4883.308,2,0,0.566038072,0.433961928
44,4,44,1,2097.817,5,6,0.653833239,0.346166761
46,4,46,0,5068.0470000000005,5,3,0.595353665,0.404646335
48,4,48,1,4783.775,6,7,0.659470114,0.340529886
50,4,50,1,3058.329,6,7,0.475969576,0.524030424
52,4,52,0,3045.3459999999995,2,0,0.522633941,0.477366059
54,4,54,1,1471.6870000000001,3,3,0.46382366399999997,0.536176336
56,4,56,1,1535.682,2,3,0.46117855399999996,0.538821446
58,4,58,1,2981.7509999999997,5,6,0.533310751,0.466689249
60,4,60,1,1608.882,3,3,0.46628742,0.53371258
62,4,62,1,1774.399,5,6,0.5222817479999999,0.477718252
64,4,64,0,3033.366,6,5,0.527313221,0.472686779
66,4,66,1,2043.1570000000002,6,5,0.546746901,0.453253099
68,4,68,1,1632.8039999999999,0,2,0.47183634399999996,0.528163656
70,4,70,1,4730.624,0,2,0.516322068,0.48367793200000003
72,4,72,1,1735.195,4,6,0.469452507,0.5305474929999999
74,4,74,1,1572.06,3,5,0.49820955899999997,0.501790441
76,4,76,1,2891.789,0,2,0.496777109,0.5032228910000001
78,4,78,1,1549.096,0,0,0.296089031,0.703910969
80,4,80,1,24275.208,0,2,0.45028066299999997,0.549719337
82,4,82,1,9090.346,3,5,0.660604175,0.339395825
84,4,84,1,6266.904,5,6,0.485365901,0.514634099
86,4,86,1,3713.833,3,3,0.505137602,0.494862398
88,4,88,1,4661.2429999999995,3,5,0.430430553,0.569569447
90,4,90,0,23899.959,3,2,0.5196826,0.4803174
92,4,92,1,8348.35,4,3,0.459313969,0.540686031
94,4,94,1,1956.746,5,6,0.38379008200000003,0.616209918
96,4,96,0,4671.155,2,0,0.40771028,0.59228972
98,4,98,0,2795.518,6,5,0.624732779,0.37526722100000004
100,4,100,1,19451.716,0,0,0.439052357,0.560947643
102,4,102,1,3079.7329999999997,2,0,0.5581667920000001,0.441833208
104,4,104,1,15340.948999999999,0,0,0.5808662920000001,0.419133708
106,4,106,1,13427.761,4,3,0.560846217,0.43915378299999996
108,4,108,0,8288.198,0,0,0.50653511,0.49346489
110,4,110,1,7507.571999999999,0,2,0.437293592,0.5627064079999999
112,4,112,0,11606.771999999999,7,6,0.402543064,0.597456936
114,4,114,0,18886.015,3,2,0.61470496,0.38529504
116,4,116,0,7399.05,6,7,0.5843847839999999,0.415615216
118,4,118,1,3355.031,6,7,0.45662233,0.54337767
0,5,0,1,2956.698,6,7,0.527113452,0.47288654799999996
2,5,2,0,3152.05,0,0,0.536479833,0.46352016700000004
4,5,4,1,2396.847,0,0,0.5359901770000001,0.464009823
6,5,6,1,3855.4390000000003,3,3,0.5585507279999999,0.441449272
8,5,8,1,4217.473,0,0,0.504126427,0.49587357299999996
10,5,10,0,3757.45,0,0,0.551752125,0.448247875
12,5,12,1,3177.4640000000004,0,2,0.503142266,0.496857734
14,5,14,1,2960.2129999999997,6,7,0.536456575,0.463543425
16,5,16,1,4419.742,2,3,0.49382812200000004,0.506171878
18,5,18,0,5359.590999999999,5,6,0.525305668,0.47469433200000005
20,5,20,0,3925.857,0,0,0.451231094,0.5487689060000001
22,5,22,1,5052.259,3,3,0.469579433,0.5304205670000001
24,5,24,1,3752.296,0,0,0.590134342,0.40986565799999997
26,5,26,1,3357.547,0,0,0.440865444,0.5591345560000001
28,5,28,0,3503.9359999999997,7,6,0.587485255,0.412514745
30,5,30,0,2816.1259999999997,7,6,0.567045879,0.432954121
32,5,32,1,2965.652,6,7,0.500064741,0.49993525899999997
34,5,34,1,2822.192,3,3,0.46738212100000004,0.532617879
36,5,36,0,4165.8820000000005,3,2,0.49872756100000004,0.501272439
38,5,38,0,5412.254,7,6,0.479121825,0.520878175
40,5,40,0,2240.4320000000002,7,6,0.6452539979999999,0.354746002
42,5,42,0,3298.259,2,0,0.58295976,0.41704024
44,5,44,1,5788.203,5,6,0.485681131,0.514318869
46,5,46,0,4298.562,5,3,0.558298014,0.441701986
48,5,48,1,4248.572,6,7,0.549221993,0.45077800700000004
50,5,50,1,4782.524,6,7,0.541555045,0.458444955
52,5,52,0,2512.02,2,0,0.619823245,0.380176755
54,5,54,1,2562.18,3,3,0.516600255,0.483399745
56,5,56,1,2434.0679999999998,2,3,0.48571232799999997,0.514287672
58,5,58,1,2687.139,5,6,0.545636283,0.45436371700000006
60,5,60,1,4525.585999999999,3,3,0.50679571,0.49320429
62,5,62,1,4451.694,5,6,0.5719809260000001,0.428019074
64,5,64,1,10142.36,6,5,0.46454734,0.53545266
66,5,66,0,7315.840999999999,6,5,0.600756459,0.39924354100000004
68,5,68,0,5077.025,0,2,0.494719704,0.505280296
70,5,70,1,4429.96,0,2,0.463836401,0.536163599
72,5,72,1,4307.4529999999995,4,6,0.42927780000000004,0.5707222
74,5,74,1,3454.677,3,5,0.41588615700000003,0.584113843
76,5,76,1,2525.835,0,2,0.497295429,0.502704571
78,5,78,1,7475.688,0,0,0.49360202200000003,0.506397978
80,5,80,1,10750.35,0,2,0.464376368,0.5356236320000001
82,5,82,1,4202.552,3,5,0.493803179,0.506196821
84,5,84,1,6468.345,5,6,0.532078621,0.46792137899999997
86,5,86,0,5120.399,3,3,0.521007974,0.478992026
88,5,88,1,2685.014,3,5,0.48748293200000004,0.512517068
90,5,90,0,2767.752,3,2,0.735716411,0.264283589
92,5,92,1,6286.696,4,3,0.550091607,0.44990839299999996
94,5,94,1,5131.492,5,6,0.561132423,0.438867577
96,5,96,0,3509.3709999999996,2,0,0.6071030079999999,0.39289699200000006
98,5,98,0,3216.242,6,5,0.752659993,0.247340007
100,5,100,0,3339.6440000000002,0,0,0.614676286,0.385323714
102,5,102,1,9921.860999999999,2,0,0.5671085339999999,0.432891466
104,5,104,1,3274.7129999999997,0,0,0.552214303,0.44778569700000004
106,5,106,1,2880.1620000000003,4,3,0.510203728,0.48979627200000003
108,5,108,0,7705.144,0,0,0.583698214,0.416301786
110,5,110,1,1684.1270000000002,0,2,0.449020739,0.550979261
112,5,112,0,3929.4790000000003,7,6,0.587720505,0.412279495
114,5,114,1,7090.406999999999,3,2,0.587248698,0.41275130200000004
116,5,116,1,3887.278,6,7,0.564781239,0.435218761
118,5,118,1,4561.733,6,7,0.529932419,0.470067581
0,6,0,1,4851.7970000000005,6,7,0.375473591,0.624526409
2,6,2,0,4002.002,0,0,0.608208955,0.391791045
4,6,4,1,2004.751,0,0,0.5579809,0.4420191
6,6,6,1,3420.4,3,3,0.559651969,0.44034803100000003
8,6,8,1,7952.5,0,0,0.46004500200000004,0.539954998
10,6,10,1,1738.02,0,0,0.388131681,0.6118683189999999
12,6,12,1,1388.854,0,2,0.44699646600000004,0.553003534
14,6,14,1,2672.362,6,7,0.520605551,0.479394449
16,6,16,1,3066.804,2,3,0.489688269,0.510311731
18,6,18,0,3402.134,5,6,0.536775055,0.463224945
20,6,20,0,2321.735,0,0,0.6508753860000001,0.349124614
22,6,22,0,2524.9339999999997,3,3,0.633773146,0.366226854
24,6,24,1,2415.087,0,0,0.47282229,0.52717771
26,6,26,0,2546.444,0,0,0.660060984,0.33993901600000004
28,6,28,0,5130.035,7,6,0.52948662,0.47051338
30,6,30,0,4271.251,7,6,0.658969805,0.341030195
32,6,32,0,2520.065,6,7,0.633037638,0.36696236200000004
34,6,34,0,4839.608,3,3,0.611521387,0.388478613
36,6,36,0,2809.3920000000003,3,2,0.765722818,0.234277182
38,6,38,1,2938.868,7,6,0.52349065,0.47650935
40,6,40,0,1976.739,7,6,0.662346841,0.337653159
42,6,42,0,4613.913,2,0,0.5377311339999999,0.462268866
44,6,44,1,4627.032,5,6,0.496737655,0.503262345
46,6,46,0,2770.914,5,3,0.475934938,0.524065062
48,6,48,1,4006.095,6,7,0.44916195200000003,0.550838048
50,6,50,0,2647.9509999999996,6,7,0.592369522,0.40763047799999996
52,6,52,1,5160.542,2,0,0.5365433829999999,0.463456617
54,6,54,0,2924.2790000000005,3,3,0.607926027,0.39207397299999996
56,6,56,1,1363.7910000000002,2,3,0.428524055,0.571475945
58,6,58,1,1400.724,5,6,0.453979835,0.546020165
60,6,60,1,2228.883,3,3,0.489504294,0.510495706
62,6,62,1,3052.768,5,6,0.556226289,0.443773711
64,6,64,0,3037.5570000000002,6,5,0.667780709,0.332219291
66,6,66,0,1593.224,6,5,0.6220400460000001,0.377959954
68,6,68,1,2797.303,0,2,0.449725273,0.550274727
70,6,70,1,2174.46,0,2,0.454903244,0.545096756
72,6,72,1,1699.086,4,6,0.535104041,0.46489595899999997
74,6,74,1,2290.637,3,5,0.523446144,0.476553856
76,6,76,1,3965.336,0,2,0.490542245,0.509457755
78,6,78,1,1861.3529999999998,0,0,0.575205784,0.424794216
80,6,80,1,2219.093,0,2,0.529975356,0.470024644
82,6,82,1,2286.6279999999997,3,5,0.587811534,0.41218846600000003
84,6,84,1,3377.466,5,6,0.515246261,0.48475373899999996
86,6,86,0,2573.202,3,3,0.571224352,0.42877564799999995
88,6,88,1,1923.274,3,5,0.471535805,0.528464195
90,6,90,0,1993.8429999999998,3,2,0.674390244,0.32560975600000003
92,6,92,0,2024.598,4,3,0.732704403,0.267295597
94,6,94,1,2239.484,5,6,0.425951929,0.574048071
96,6,96,1,4467.623,2,0,0.502996573,0.49700342700000005
98,6,98,1,4555.062,6,5,0.472952551,0.527047449
100,6,100,1,1767.8129999999999,0,0,0.608163265,0.391836735
102,6,102,1,1579.585,2,0,0.568729168,0.43127083200000005
104,6,104,1,1439.3429999999998,0,0,0.398241484,0.601758516
106,6,106,0,1701.021,4,3,0.599322685,0.400677315
108,6,108,0,2616.971,0,0,0.576258968,0.423741032
110,6,110,1,1199.0810000000001,0,2,0.472010111,0.527989889
112,6,112,1,3468.6009999999997,7,6,0.584930122,0.41506987799999995
114,6,114,0,2037.211,3,2,0.585835016,0.41416498399999996
116,6,116,1,2870.153,6,7,0.640243902,0.35975609799999997
118,6,118,1,2492.4829999999997,6,7,0.604619612,0.39538038799999997
0,7,0,1,4083.058,6,7,0.663525281,0.336474719
2,7,2,0,11158.921999999999,0,0,0.55465723,0.44534277
4,7,4,1,1564.9229999999998,0,0,0.562262728,0.437737272
6,7,6,0,9450.808,3,3,0.567226085,0.432773915
8,7,8,1,1721.744,0,0,0.47548291200000004,0.524517088
10,7,10,1,3334.369,0,0,0.633791096,0.366208904
12,7,12,1,1496.54,0,2,0.45648342,0.54351658
14,7,14,0,9395.325,6,7,0.483945234,0.516054766
16,7,16,1,1513.154,2,3,0.494324999,0.5056750010000001
18,7,18,1,8147.533,5,6,0.405724025,0.594275975
20,7,20,1,3034.284,0,0,0.630092836,0.369907164
22,7,22,1,2979.43,3,3,0.562907829,0.43709217100000003
24,7,24,1,2417.411,0,0,0.586584463,0.41341553700000006
26,7,26,1,12443.438999999998,0,0,0.537883629,0.462116371
28,7,28,1,7794.385,7,6,0.5555855820000001,0.444414418
30,7,30,1,15260.773000000001,7,6,0.520064372,0.47993562799999995
32,7,32,1,3440.1220000000003,6,7,0.6990291259999999,0.300970874
34,7,34,1,3003.111,3,3,0.5474522510000001,0.452547749
36,7,36,0,2465.224,3,2,0.696521044,0.303478956
38,7,38,0,5583.298000000001,7,6,0.576454737,0.42354526299999995
40,7,40,0,4146.1320000000005,7,6,0.55376747,0.44623253
42,7,42,1,2065.1079999999997,2,0,0.452461049,0.547538951
44,7,44,0,14248.641000000001,5,6,0.511747288,0.48825271200000003
46,7,46,1,5118.518,5,3,0.605343857,0.39465614299999996
48,7,48,1,12748.498,6,7,0.47323131799999996,0.526768682
50,7,50,1,2412.444,6,7,0.5933077760000001,0.406692224
52,7,52,0,6057.979,2,0,0.5394316029999999,0.460568397
54,7,54,1,2718.7740000000003,3,3,0.521306226,0.47869377399999996
56,7,56,1,1263.261,2,3,0.516180861,0.483819139
58,7,58,1,3093.112,5,6,0.539421145,0.460578855
60,7,60,1,8186.085,3,3,0.49830953,0.50169047
62,7,62,1,3480.991,5,6,0.6275963520000001,0.372403648
64,7,64,0,2569.138,6,5,0.621643003,0.37835699700000003
66,7,66,0,2316.53,6,5,0.665490213,0.334509787
68,7,68,0,4197.348,0,2,0.563816764,0.43618323600000003
70,7,70,1,2367.676,0,2,0.5592591339999999,0.440740866
72,7,72,1,2718.215,4,6,0.5589979389999999,0.441002061
74,7,74,1,4727.753,3,5,0.841606463,0.158393537
76,7,76,1,1443.693,0,2,0.5173115739999999,0.482688426
78,7,78,1,5322.768,0,0,0.470224739,0.529775261
80,7,80,0,4640.823,0,2,0.7006805840000001,0.299319416
82,7,82,1,1488.7679999999998,3,5,0.48438770700000006,0.515612293
84,7,84,1,3948.7670000000003,5,6,0.734498251,0.265501749
86,7,86,1,2251.195,3,3,0.55601257,0.44398743
88,7,88,1,2808.5040000000004,3,5,0.612804547,0.38719545299999997
90,7,90,1,2766.042,3,2,0.460298859,0.539701141
92,7,92,0,4606.689,4,3,0.506257364,0.493742636
94,7,94,1,1383.182,5,6,0.445501197,0.554498803
96,7,96,0,12090.306,2,0,0.746798345,0.253201655
98,7,98,1,2550.215,6,5,0.514429031,0.48557096899999996
100,7,100,0,3341.0820000000003,0,0,0.604711541,0.395288459
102,7,102,0,3425.812,2,0,0.60693142,0.39306858
104,7,104,1,1216.547,0,0,0.395701415,0.604298585
106,7,106,0,3399.8779999999997,4,3,0.560325106,0.439674894
108,7,108,1,2355.175,0,0,0.500599234,0.499400766
110,7,110,1,1541.305,0,2,0.550118091,0.44988190899999997
112,7,112,1,1410.329,7,6,0.483443621,0.516556379
114,7,114,0,2630.958,3,2,0.536937829,0.463062171
116,7,116,1,1521.71,6,7,0.416505157,0.583494843
118,7,118,1,2661.007,6,7,0.485644578,0.5143554220000001
0,8,0,1,4993.562,6,7,0.432754335,0.567245665
2,8,2,1,4768.419,0,0,0.463119849,0.536880151
4,8,4,1,7010.269,0,0,0.46558442899999997,0.534415571
6,8,6,0,2028.401,3,3,0.59468611,0.40531389
8,8,8,0,1904.9029999999998,0,0,0.580280942,0.419719058
10,8,10,1,1789.5910000000001,0,0,0.391322916,0.608677084
12,8,12,1,1430.6329999999998,0,2,0.396237202,0.603762798
14,8,14,0,2698.17,6,7,0.5581602529999999,0.441839747
16,8,16,1,2213.166,2,3,0.47633903899999996,0.523660961
18,8,18,0,3723.87,5,6,0.49639648200000003,0.5036035179999999
20,8,20,0,3688.427,0,0,0.49903151,0.50096849
22,8,22,0,2141.277,3,3,0.515501135,0.484498865
24,8,24,1,1751.997,0,0,0.423436265,0.576563735
26,8,26,1,3260.446,0,0,0.476121688,0.523878312
28,8,28,1,3064.343,7,6,0.504152765,0.495847235
30,8,30,0,2689.534,7,6,0.582684467,0.41731553299999996
32,8,32,1,1819.5729999999999,6,7,0.475262699,0.524737301
34,8,34,1,1524.247,3,3,0.314378192,0.6856218079999999
36,8,36,0,2025.769,3,2,0.565304785,0.434695215
38,8,38,0,2225.989,7,6,0.637870189,0.362129811
40,8,40,1,3815.0209999999997,7,6,0.35392504399999997,0.646074956
42,8,42,1,1627.54,2,0,0.39924603399999997,0.600753966
44,8,44,1,2685.763,5,6,0.43530623799999996,0.564693762
46,8,46,1,3338.1490000000003,5,3,0.498219663,0.501780337
48,8,48,1,8255.298,6,7,0.59641292,0.40358708
